ID	Sex	weak	trait
968	1	16	22.3
976	1	1	5.4
976	1	2	8.4
976	1	3	11.1
976	1	4	13.6
976	1	5	16.5
976	1	6	17.1
976	1	7	16.7
976	1	8	18.3
976	1	9	19.4
976	1	10	20.5
976	1	11	20.8
976	1	12	21.9
976	1	13	22.8
976	1	14	22.9
976	1	15	22.1
976	1	16	23.3
995	1	1	5
995	1	2	9
995	1	3	11.1
995	1	4	12.3
995	1	5	15.3
995	1	6	16.1
995	1	7	17
995	1	8	17.1
995	1	9	17.6
995	1	10	18.4
995	1	11	18.2
995	1	12	18.3
995	1	13	18.3
995	1	14	16.8
995	1	15	16.1
995	1	16	18.8
907	1	1	6.1
907	1	2	8.704221636
907	1	3	12.8
907	1	4	15.8
907	1	5	18
907	1	6	17.8
907	1	7	18.6
907	1	8	18.8
907	1	9	20.2
907	1	10	21.5
907	1	11	22.1
907	1	12	22.3
907	1	13	23.7
907	1	14	23
907	1	15	24
907	1	16	24.2
915	2	1	4.3
915	2	2	7.5
915	2	3	9.4
915	2	4	12.6
915	2	5	17.8
915	2	6	19
915	2	7	20.1
915	2	8	20
915	2	9	21
915	2	10	22.4
915	2	11	21.9
915	2	12	22
915	2	13	23.4
915	2	14	24
915	2	15	24.6
915	2	16	24.1
923	1	1	4.8
923	1	2	8.1
923	1	3	9
923	1	4	10.4
923	1	5	12
923	1	6	13.5
923	1	7	13.1
923	1	8	15
923	1	9	15.4
923	1	10	15.9
923	1	11	15.8
923	1	12	16.1
923	1	13	16.4
923	1	14	17
923	1	15	18
923	1	16	17.6
930	1	1	7.3
930	1	2	11.2
930	1	3	13.9
930	1	4	17.2
930	1	5	19.4
930	1	6	20.1
930	1	7	21.4
930	1	8	22.3
930	1	9	23.9
930	1	10	23.7
930	1	11	24.8
930	1	12	26.1
930	1	13	27.7
930	1	14	27.5
930	1	15	29.2
930	1	16	28.1
938	2	1	5.1
938	2	2	8.704221636
938	2	3	10.6
938	2	4	15.3
938	2	5	20.3
938	2	6	19.1
938	2	7	20.3
938	2	8	22
938	2	9	22.5
938	2	10	22.8
938	2	11	23.9
938	2	12	24.4
938	2	13	23.2
938	2	14	23.8
938	2	15	24
938	2	16	24.4
945	2	1	4.4
945	2	2	8.704221636
945	2	3	11.1
945	2	4	17.2
945	2	5	20
945	2	6	19.9
945	2	7	20.8
945	2	8	21.2
945	2	9	21.8
945	2	10	22.7
945	2	11	22.5
945	2	12	21.8
945	2	13	22.7
945	2	14	23.5
945	2	15	23.7
945	2	16	24.9
953	1	1	5.2
953	1	2	7.5
953	1	3	10.2
953	1	4	12.7
953	1	5	14.6
953	1	6	14.3
953	1	7	15.3
953	1	8	16.1
953	1	9	16.6
953	1	10	15.7
953	1	11	16.5
953	1	12	18.7
953	1	13	17.4
953	1	14	17.9
953	1	15	18.7
953	1	16	18.7
961	2	1	4.6
961	2	2	7.6
961	2	3	10.3
961	2	4	12.8
961	2	5	15.7
961	2	6	15.9
961	2	7	16.5
961	2	8	17.2
961	2	9	18.1
961	2	10	18.8
961	2	11	18.5
961	2	12	19.5
961	2	13	19.9
961	2	14	19.9
961	2	15	20.7
961	2	16	21.4
969	2	1	5.1
969	2	2	7.6
969	2	3	9.5
969	2	4	12.4
969	2	5	16.3
969	2	6	15.9
969	2	7	16.9
969	2	8	17.5
969	2	9	18.7
969	2	10	19.4
969	2	11	19.8
969	2	12	20.5
969	2	13	20.7
969	2	14	21.5
969	2	15	21.4
969	2	16	21.8
980	1	1	4.8
980	1	2	8.8
980	1	3	11.4
980	1	4	15
980	1	5	19.2
980	1	6	19
980	1	7	20.2
980	1	8	21
980	1	9	23
980	1	10	23.4
980	1	11	22.5
980	1	12	23.3
980	1	13	24.1
980	1	14	25
980	1	15	25
980	1	16	25.4
996	1	1	4.9
996	1	2	8.7
996	1	3	10.6
996	1	4	12.5
996	1	5	15.2
996	1	6	14.5
996	1	7	15.4
996	1	8	16
996	1	9	16.6
996	1	10	17.8
996	1	11	18.6
996	1	12	18.3
996	1	13	19.9
996	1	14	18.2
996	1	15	21
996	1	16	21.3
908	1	1	6.1
908	1	2	8.704221636
908	1	3	11.1
908	1	4	12.7
908	1	5	14.7
908	1	6	15.7
908	1	7	15.8
908	1	8	16.6
908	1	9	17.8
908	1	10	18.9
908	1	11	18.3
908	1	12	19.3
908	1	13	20.6
908	1	14	20.4
908	1	15	21.3
908	1	16	19.6
916	2	1	4.8
916	2	2	8.2
916	2	3	10.6
916	2	4	15.7
916	2	5	21
916	2	6	20.5
916	2	7	21.1
916	2	8	20.8
916	2	9	21.4
916	2	10	23
916	2	11	21.8
916	2	12	22.6
916	2	13	23.6
916	2	14	22.9
916	2	15	23.3
916	2	16	23.9
924	2	1	5.1
924	2	2	8.6
924	2	3	9.7
924	2	4	12.4
924	2	5	17.5
924	2	6	19
924	2	7	19.4
924	2	8	20.6
924	2	9	21.8
924	2	10	22.8
924	2	11	22
924	2	12	22.4
924	2	13	23
924	2	14	22.7
924	2	15	23
924	2	16	23.4
931	2	1	7.6
931	2	2	11.9
931	2	3	12.4
931	2	4	15.4
931	2	5	17.6
931	2	6	18.7
931	2	7	20.2
931	2	8	21.4
931	2	9	23
931	2	10	23.6
931	2	11	23.2
931	2	12	23.7
931	2	13	25.3
931	2	14	25.3
931	2	15	27.1
931	2	16	26.2
939	1	1	4.8
939	1	2	8.704221636
939	1	3	10.7
939	1	4	11.7
939	1	5	14.5
939	1	6	14.8
939	1	7	15.3
939	1	8	16.3
939	1	9	16
939	1	10	16.2
939	1	11	16.4
939	1	12	16
939	1	13	16.4
939	1	14	16.3
939	1	15	16.5
939	1	16	16.6
946	2	1	4.8
946	2	2	8.704221636
946	2	3	10.6
946	2	4	15.3
946	2	5	18.7
946	2	6	18.7
946	2	7	19.3
946	2	8	20.3
946	2	9	21
946	2	10	21.6
946	2	11	21.8
946	2	12	22.8
946	2	13	23.8
946	2	14	24.7
946	2	15	24.4
946	2	16	25.6
954	1	1	5.2
954	1	2	7.3
954	1	3	10.7
954	1	4	12.3
954	1	5	15.9
954	1	6	15.8
954	1	7	15.5
954	1	8	15.9
954	1	9	17.7
954	1	10	17.7
954	1	11	18.7
954	1	12	20
954	1	13	18.9
954	1	14	19.4
954	1	15	20.6
954	1	16	21.8
962	1	1	4.6
962	1	2	7.8
962	1	3	10.7
962	1	4	13.1
962	1	5	14.5
962	1	6	14.3
962	1	7	14.4
962	1	8	14.8
962	1	9	17
962	1	10	16.9
962	1	11	15.4
962	1	12	16.9
962	1	13	16.5
962	1	14	16.8
962	1	15	17
962	1	16	18.7
970	2	1	5.4
970	2	2	8.6
970	2	3	11.8
970	2	4	15.9
970	2	5	17.1
970	2	6	17.9
970	2	7	18
970	2	8	18.7
970	2	9	19.8
970	2	10	20.8
970	2	11	20.8
970	2	12	21.6
970	2	13	21.6
970	2	14	21.1
970	2	15	23
970	2	16	23.2
981	1	1	4.2
981	1	2	7.9
981	1	3	9.6
981	1	4	12.2
981	1	5	16.8
981	1	6	16.9
981	1	7	18.8
981	1	8	17.4
981	1	9	18.5
981	1	10	19.2
981	1	11	19.8
981	1	12	20.7
981	1	13	21.7
981	1	14	21.2
981	1	15	21.4
981	1	16	21.6
997	2	1	4.9
997	2	2	9.2
997	2	3	11.1
997	2	4	14.9
997	2	5	19.3
997	2	6	19.9
997	2	7	21
997	2	8	21.2
997	2	9	21.7
997	2	10	23.5
997	2	11	22.7
997	2	12	23.3
997	2	13	24.1
997	2	14	24.8
997	2	15	24.7
997	2	16	24.4
1004	2	1	5.2
1004	2	2	8.4
1004	2	3	10.9
1004	2	4	13.9
1004	2	5	15.6
1004	2	6	16.1
1004	2	7	16.5
1004	2	8	17.4
1004	2	9	17.4
1004	2	10	18.4
1004	2	11	18.6
1004	2	12	18.1
1004	2	13	18.6
1004	2	14	19.7
1004	2	15	19.5
1004	2	16	21.67417647
1025	1	1	5.6
1025	1	2	9.6
1025	1	3	12
1025	1	4	13.6
1025	1	5	15.4
1025	1	6	16.5
1025	1	7	15.9
1025	1	8	15.7
1025	1	9	15.6
1025	1	10	16.5
1025	1	11	16.5
1025	1	12	17.8
1025	1	13	17.9
1025	1	14	18.8
1025	1	15	18.7
1025	1	16	20.1
1042	2	1	4.8
1042	2	2	8.3
1042	2	3	10.4
1042	2	4	13.7
1042	2	5	15.6
1042	2	6	16.1
1042	2	7	16.2
1042	2	8	17
1042	2	9	17
1042	2	10	17
1042	2	11	17.1
1042	2	12	17.7
1042	2	13	17.3
1042	2	14	18.5
1042	2	15	19
1042	2	16	19.4
1050	2	1	5.2
1050	2	2	8.7
1050	2	3	10.2
1050	2	4	12.5
1050	2	5	15.5
1050	2	6	14.6
1050	2	7	15
1050	2	8	16.4
1050	2	9	16.9
1050	2	10	16.4
1050	2	11	16.8
1050	2	12	17.2
1050	2	13	17.6
1050	2	14	17.3
1050	2	15	17.9
1050	2	16	18.8
1057	2	1	6
1057	2	2	8.8
1057	2	3	9.2
1057	2	4	11.4
1057	2	5	14.1
1057	2	6	15
1057	2	7	15.9
1057	2	8	16.4
1057	2	9	17.4
1057	2	10	17.9
1057	2	11	18
1057	2	12	17.7
1057	2	13	17.9
1057	2	14	18.8
1057	2	15	19
1057	2	16	19.4
1065	2	1	4.9
1065	2	2	9
1065	2	3	10.1
1065	2	4	13.1
1065	2	5	17.1
1065	2	6	16.5
1065	2	7	17
1065	2	8	17.3
1065	2	9	17.2
1065	2	10	17.4
1065	2	11	17.2
1065	2	12	17.6
1065	2	13	18.6
1065	2	14	18.7
1065	2	15	18.2
1065	2	16	18.6
1073	2	1	5.4
1073	2	2	9
1073	2	3	10.5
1073	2	4	13.9
1073	2	5	17.7
1073	2	6	17.5
1073	2	7	17.1
1073	2	8	18.4
1073	2	9	18.7
1073	2	10	18.9
1073	2	11	19.4
1073	2	12	19.79950042
1073	2	13	22
1073	2	14	22.5
1073	2	15	23
1073	2	16	23.1
1090	2	1	5.2
1090	2	2	8.2
1090	2	3	11.7
1090	2	4	16.8
1090	2	5	18.7
1090	2	6	19.2
1090	2	7	20.1
1090	2	8	20.3
1090	2	9	21.9
1090	2	10	21.9
1090	2	11	22.5
1090	2	12	23.2
1090	2	13	23.6
1090	2	14	24.8
1090	2	15	26
1090	2	16	26.2
998	2	1	4
998	2	2	8.3
998	2	3	10.8
998	2	4	14.5
998	2	5	17.6
998	2	6	18.5
998	2	7	20.2
998	2	8	20.4
998	2	9	22.4
998	2	10	23.8
998	2	11	24.5
998	2	12	26.6
998	2	13	28.2
998	2	14	20.81515152
998	2	15	21.25281457
998	2	16	21.67417647
1026	2	1	6.9
1026	2	2	10.9
1026	2	3	13.5
1026	2	4	18.4
1026	2	5	20.5
1026	2	6	21
1026	2	7	20.9
1026	2	8	22.5
1026	2	9	22.7
1026	2	10	23.6
1026	2	11	23.9
1026	2	12	24.1
1026	2	13	25
1026	2	14	26.2
1026	2	15	26.3
1026	2	16	26.7
1035	2	1	6.2
1035	2	2	8.704221636
1035	2	3	13
1035	2	4	18.1
1035	2	5	19.8
1035	2	6	20.4
1035	2	7	20.6
1035	2	8	20.9
1035	2	9	21.2
1035	2	10	22.2
1035	2	11	23.1
1035	2	12	23.8
1035	2	13	24.4
1035	2	14	25.1
1035	2	15	25.4
1035	2	16	26.3
1043	1	1	4.8
1043	1	2	8.6
1043	1	3	10.5
1043	1	4	10
1043	1	5	12.2
1043	1	6	14.1
1043	1	7	16.6
1043	1	8	16.8
1043	1	9	17.2
1043	1	10	17.3
1043	1	11	17.6
1043	1	12	17.9
1043	1	13	18.3
1043	1	14	18.9
1043	1	15	19.3
1043	1	16	19
1051	2	1	4.5
1051	2	2	8.1
1051	2	3	10
1051	2	4	12.5
1051	2	5	17.1
1051	2	6	18.1
1051	2	7	19
1051	2	8	19.8
1051	2	9	20.7
1051	2	10	22.4
1051	2	11	22.4
1051	2	12	22.3
1051	2	13	22.7
1051	2	14	22.9
1051	2	15	24
1051	2	16	25
1058	1	1	6.5
1058	1	2	9.1
1058	1	3	10.3
1058	1	4	14
1058	1	5	15.5
1058	1	6	16.1
1058	1	7	17.2
1058	1	8	17.1
1058	1	9	18
1058	1	10	18.6
1058	1	11	19
1058	1	12	19.4
1058	1	13	19.9
1058	1	14	19.3
1058	1	15	20.7
1058	1	16	20.6
1066	2	1	5.3
1066	2	2	9.7
1066	2	3	11.5
1066	2	4	14.9
1066	2	5	20.5
1066	2	6	20.9
1066	2	7	21.7
1066	2	8	22.6
1066	2	9	22.6
1066	2	10	23.4
1066	2	11	23.2
1066	2	12	24
1066	2	13	25.3
1066	2	14	25
1066	2	15	24.8
1066	2	16	26.4
1074	1	1	5.1
1074	1	2	9.2
1074	1	3	11.4
1074	1	4	14.7
1074	1	5	18.6
1074	1	6	19.2
1074	1	7	20.1
1074	1	8	21.3
1074	1	9	21.6
1074	1	10	23.4
1074	1	11	23.3
1074	1	12	19.79950042
1074	1	13	24.1
1074	1	14	24.3
1074	1	15	24.4
1074	1	16	27.1
1091	1	1	5.8
1091	1	2	8.8
1091	1	3	10.5
1091	1	4	12.6
1091	1	5	16.3
1091	1	6	16.5
1091	1	7	15.9
1091	1	8	16.5
1091	1	9	17.1
1091	1	10	18.1
1091	1	11	17.8
1091	1	12	18
1091	1	13	17.2
1091	1	14	18.8
1091	1	15	19.5
1091	1	16	19.7
999	1	1	5.3
999	1	2	9.3
999	1	3	11.9
999	1	4	13.4
999	1	5	16.1
999	1	6	17.4
999	1	7	18
999	1	8	16.8
999	1	9	17.7
999	1	10	18.4
999	1	11	19.4
999	1	12	18.7
999	1	13	19.3
999	1	14	20.6
999	1	15	21.2
999	1	16	21.4
1006	2	1	4.9
1006	2	2	7.9
1006	2	3	10.1
1006	2	4	12.5
1006	2	5	16.5
1006	2	6	16.5
1006	2	7	17.3
1006	2	8	18.3
1006	2	9	19.2
1006	2	10	21
1006	2	11	20.7
1006	2	12	21.7
1006	2	13	22
1006	2	14	23.8
1006	2	15	23
1006	2	16	21.67417647
1027	2	1	6.5
1027	2	2	10.4
1027	2	3	12.9
1027	2	4	16.4
1027	2	5	19.5
1027	2	6	20.4
1027	2	7	20.5
1027	2	8	21.5
1027	2	9	21.6
1027	2	10	21.5
1027	2	11	21.9
1027	2	12	22.2
1027	2	13	23
1027	2	14	23.7
1027	2	15	23.4
1027	2	16	23.3
1036	2	1	6.1
1036	2	2	8.704221636
1036	2	3	13.2
1036	2	4	17.6
1036	2	5	20.4
1036	2	6	21.3
1036	2	7	22.7
1036	2	8	24
1036	2	9	25.2
1036	2	10	25.7
1036	2	11	26.5
1036	2	12	27.1
1036	2	13	27.6
1036	2	14	28.7
1036	2	15	28.7
1036	2	16	29.2
1044	2	1	5.3
1044	2	2	8.8
1044	2	3	10.5
1044	2	4	13.9
1044	2	5	18.4
1044	2	6	19.1
1044	2	7	19.7
1044	2	8	20.8
1044	2	9	21.5
1044	2	10	22.7
1044	2	11	22.5
1044	2	12	23.1
1044	2	13	23.8
1044	2	14	24.4
1044	2	15	24.7
1044	2	16	25.4
1052	1	1	5.7
1052	1	2	8
1052	1	3	9.3
1052	1	4	13
1052	1	5	14.4
1052	1	6	15.6
1052	1	7	16.6
1052	1	8	17.2
1052	1	9	18.8
1052	1	10	19.4
1052	1	11	19.9
1052	1	12	20.2
1052	1	13	20.8
1052	1	14	21.2
1052	1	15	21.5
1052	1	16	21.4
1067	1	1	5.7
1067	1	2	9.9
1067	1	3	11.1
1067	1	4	13.1
1067	1	5	16.1
1067	1	6	15.8
1067	1	7	16.4
1067	1	8	16.6
1067	1	9	16.4
1067	1	10	17.7
1067	1	11	16.7
1067	1	12	17.7
1067	1	13	18.6
1067	1	14	20
1067	1	15	19.6
1067	1	16	20.1
1075	2	1	4.2
1075	2	2	7.8
1075	2	3	10
1075	2	4	13.2
1075	2	5	15
1075	2	6	15.8
1075	2	7	16.8
1075	2	8	17.8
1075	2	9	18.4
1075	2	10	18.8
1075	2	11	19.5
1075	2	12	19.79950042
1075	2	13	21.5
1075	2	14	22
1075	2	15	22.8
1075	2	16	23.5
1092	1	1	5.3
1092	1	2	7.9
1092	1	3	10.3
1092	1	4	11.4
1092	1	5	14.9
1092	1	6	14.8
1092	1	7	16.5
1092	1	8	16.4
1092	1	9	16.9
1092	1	10	17.8
1092	1	11	17.6
1092	1	12	18.3
1092	1	13	18.8
1092	1	14	20.5
1092	1	15	21.3
1092	1	16	21.3
1000	1	1	5.1
1000	1	2	9.5
1000	1	3	11.5
1000	1	4	12.3
1000	1	5	14.8
1000	1	6	16.5
1000	1	7	17.6
1000	1	8	17.5
1000	1	9	19.2
1000	1	10	18.7
1000	1	11	18.7
1000	1	12	20.5
1000	1	13	19.8
1000	1	14	18.7
1000	1	15	19.3
1000	1	16	19.9
1007	1	1	4.9
1007	1	2	8.1
1007	1	3	10.2
1007	1	4	11.1
1007	1	5	13
1007	1	6	14.9
1007	1	7	15.5
1007	1	8	15.5
1007	1	9	15.3
1007	1	10	16.5
1007	1	11	17.6
1007	1	12	17.4
1007	1	13	19.2
1007	1	14	19.5
1007	1	15	19.3
1007	1	16	21.67417647
1028	1	1	5.9
1028	1	2	9.9
1028	1	3	10.6
1028	1	4	11.8
1028	1	5	14.2
1028	1	6	14.5
1028	1	7	14.8
1028	1	8	14.7
1028	1	9	14.6
1028	1	10	15.7
1028	1	11	15.4
1028	1	12	15.9
1028	1	13	16.1
1028	1	14	16
1028	1	15	18.1
1028	1	16	19.2
1037	1	1	5.3
1037	1	2	10.3
1037	1	3	10.9
1037	1	4	14.4
1037	1	5	15.7
1037	1	6	16.4
1037	1	7	16
1037	1	8	16.9
1037	1	9	18.2
1037	1	10	18.7
1037	1	11	18.1
1037	1	12	19
1037	1	13	18.2
1037	1	14	19.9
1037	1	15	19.9
1037	1	16	19.3
1045	2	1	4.4
1045	2	2	8.1
1045	2	3	9
1045	2	4	11.4
1045	2	5	14.3
1045	2	6	15.2
1045	2	7	15.8
1045	2	8	15.8
1045	2	9	15.9
1045	2	10	17.1
1045	2	11	17.3
1045	2	12	17.4
1045	2	13	18
1045	2	14	18.1
1045	2	15	18.9
1045	2	16	19.3
1068	1	1	5
1068	1	2	9.5
1068	1	3	12.2
1068	1	4	15.5
1068	1	5	17.6
1068	1	6	16.8
1068	1	7	17.2
1068	1	8	17.6
1068	1	9	18
1068	1	10	18.7
1068	1	11	18.8
1068	1	12	19.3
1068	1	13	20.3
1068	1	14	20.5
1068	1	15	21.1
1068	1	16	21.1
1076	1	1	5.1
1076	1	2	9.3
1076	1	3	11.5
1076	1	4	15.7
1076	1	5	18.6
1076	1	6	18.7
1076	1	7	18.4
1076	1	8	18.5
1076	1	9	18.8
1076	1	10	19.4
1076	1	11	20.3
1076	1	12	19.79950042
1076	1	13	21.6
1076	1	14	22.4
1076	1	15	22.8
1076	1	16	23.3
1085	1	1	5.6
1085	1	2	8.2
1085	1	3	10.7
1085	1	4	12.8
1085	1	5	15.3
1085	1	6	15.5
1085	1	7	15.5
1085	1	8	15.6
1085	1	9	16
1085	1	10	16.6
1085	1	11	17
1085	1	12	16.9
1085	1	13	17.1
1085	1	14	18.6
1085	1	15	18.2
1085	1	16	18.7
1093	2	1	5.6
1093	2	2	8.5
1093	2	3	12
1093	2	4	17.6
1093	2	5	20
1093	2	6	20.7
1093	2	7	22.4
1093	2	8	23.6
1093	2	9	24.6
1093	2	10	26.1
1093	2	11	26.6
1093	2	12	28.5
1093	2	13	28.1
1093	2	14	30.2
1093	2	15	30.8
1093	2	16	31.6
1008	2	1	4.7
1008	2	2	7.8
1008	2	3	9.9
1008	2	4	13
1008	2	5	16.2
1008	2	6	15.9
1008	2	7	16
1008	2	8	16.4
1008	2	9	16.8
1008	2	10	18.5
1008	2	11	18.8
1008	2	12	19
1008	2	13	19.7
1008	2	14	21
1008	2	15	21.2
1008	2	16	21.67417647
1030	1	1	6
1030	1	2	8.704221636
1030	1	3	12.9
1030	1	4	14.2
1030	1	5	17.5
1030	1	6	18.2
1030	1	7	18.5
1030	1	8	19.3
1030	1	9	18.5
1030	1	10	19.7
1030	1	11	20.5
1030	1	12	21.5
1030	1	13	21.6
1030	1	14	21.2
1030	1	15	22.8
1030	1	16	22.5
1038	1	1	5.2
1038	1	2	10.2
1038	1	3	11.9
1038	1	4	14.7
1038	1	5	16.3
1038	1	6	16.8
1038	1	7	18
1038	1	8	18.8
1038	1	9	19
1038	1	10	20
1038	1	11	20.4
1038	1	12	21.5
1038	1	13	22.4
1038	1	14	20.81515152
1038	1	15	23.8
1038	1	16	24.1
1046	1	1	5.2
1046	1	2	8.8
1046	1	3	9.8
1046	1	4	11.2
1046	1	5	12.9
1046	1	6	13.7
1046	1	7	15.5
1046	1	8	15.2
1046	1	9	15.7
1046	1	10	15.9
1046	1	11	16.1
1046	1	12	16.2
1046	1	13	16.5
1046	1	14	16.7
1046	1	15	17.2
1046	1	16	16.9
1053	1	1	6
1053	1	2	8.6
1053	1	3	9.5
1053	1	4	12.4
1053	1	5	14.4
1053	1	6	14.6
1053	1	7	16.3
1053	1	8	16.8
1053	1	9	17.3
1053	1	10	18.5
1053	1	11	19.5
1053	1	12	20.7
1053	1	13	20.7
1053	1	14	20.7
1053	1	15	20.9
1053	1	16	20.6
1069	2	1	5.6
1069	2	2	9.8
1069	2	3	11.6
1069	2	4	15.9
1069	2	5	20.2
1069	2	6	19.9
1069	2	7	21.3
1069	2	8	21.8
1069	2	9	22.2
1069	2	10	23.2
1069	2	11	23.2
1069	2	12	23.8
1069	2	13	24.2
1069	2	14	25.5
1069	2	15	26.2
1069	2	16	26.4
1077	2	1	4.6
1077	2	2	8.8
1077	2	3	10.7
1077	2	4	15.9
1077	2	5	18.7
1077	2	6	18.9
1077	2	7	20
1077	2	8	20.9
1077	2	9	21.4
1077	2	10	21.5
1077	2	11	21.8
1077	2	12	19.79950042
1077	2	13	24.4
1077	2	14	24.7
1077	2	15	22.8
1077	2	16	25.7
1086	2	1	6.1
1086	2	2	9.2
1086	2	3	12.6
1086	2	4	18.6
1086	2	5	21.5
1086	2	6	21.7
1086	2	7	22.5
1086	2	8	23.1
1086	2	9	24.2
1086	2	10	24.9
1086	2	11	25.2
1086	2	12	26.2
1086	2	13	25.7
1086	2	14	27.1
1086	2	15	27.6
1086	2	16	28
1001	1	1	5.2
1001	1	2	8.3
1001	1	3	9.6
1001	1	4	10.9
1001	1	5	12.6
1001	1	6	13.4
1001	1	7	13.8
1001	1	8	14.1
1001	1	9	14.4
1001	1	10	15.5
1001	1	11	15.3
1001	1	12	15.3
1001	1	13	16.3
1001	1	14	16.3
1001	1	15	16.2
1001	1	16	21.67417647
1031	2	1	5.9
1031	2	2	8.704221636
1031	2	3	12.8
1031	2	4	18.2
1031	2	5	21.5
1031	2	6	22.3
1031	2	7	22
1031	2	8	23
1031	2	9	24.2
1031	2	10	25.5
1031	2	11	24.7
1031	2	12	25.5
1031	2	13	26.3
1031	2	14	27.2
1031	2	15	27.1
1031	2	16	28
1047	2	1	5.2
1047	2	2	8.7
1047	2	3	10.2
1047	2	4	11.8
1047	2	5	16
1047	2	6	17.3
1047	2	7	17.7
1047	2	8	19
1047	2	9	19.4
1047	2	10	19.8
1047	2	11	19.8
1047	2	12	20
1047	2	13	20.3
1047	2	14	21
1047	2	15	21.9
1047	2	16	22.3
1054	2	1	6.3
1054	2	2	8.8
1054	2	3	10.1
1054	2	4	15.2
1054	2	5	17.7
1054	2	6	18.2
1054	2	7	19.4
1054	2	8	20
1054	2	9	21
1054	2	10	22
1054	2	11	22.6
1054	2	12	22.2
1054	2	13	23.7
1054	2	14	23.3
1054	2	15	23.9
1054	2	16	24.4
1070	1	1	5.6
1070	1	2	10.4
1070	1	3	11.9
1070	1	4	12.6
1070	1	5	15.1
1070	1	6	16.6
1070	1	7	17.3
1070	1	8	17.5
1070	1	9	17.7
1070	1	10	18.9
1070	1	11	19.7
1070	1	12	20.5
1070	1	13	21.2
1070	1	14	21.4
1070	1	15	21.6
1070	1	16	22.2
1079	2	1	5.3
1079	2	2	9.3
1079	2	3	10.9
1079	2	4	14.9
1079	2	5	17.5
1079	2	6	17.6
1079	2	7	18.8
1079	2	8	20.1
1079	2	9	20
1079	2	10	21.2
1079	2	11	21.6
1079	2	12	19.79950042
1079	2	13	23.4
1079	2	14	23.5
1079	2	15	24.6
1079	2	16	24
1087	2	1	5.9
1087	2	2	8.9
1087	2	3	11.3
1087	2	4	14.8
1087	2	5	18.7
1087	2	6	18.7
1087	2	7	19.7
1087	2	8	20.3
1087	2	9	20.9
1087	2	10	21.7
1087	2	11	21.6
1087	2	12	22.1
1087	2	13	22.7
1087	2	14	24.1
1087	2	15	24.9
1087	2	16	25.4
1002	1	1	5.5
1002	1	2	8.5
1002	1	3	11.2
1002	1	4	13
1002	1	5	14.7
1002	1	6	15.3
1002	1	7	15.2
1002	1	8	15.4
1002	1	9	15.4
1002	1	10	17.4
1002	1	11	17.2
1002	1	12	17.8
1002	1	13	18.2
1002	1	14	19.2
1002	1	15	21.2
1002	1	16	21.67417647
1032	2	1	6.5
1032	2	2	8.704221636
1032	2	3	13.3
1032	2	4	19.2
1032	2	5	22.4
1032	2	6	22.8
1032	2	7	23.3
1032	2	8	24.2
1032	2	9	24.9
1032	2	10	26.2
1032	2	11	25.9
1032	2	12	26.3
1032	2	13	27.1
1032	2	14	27.8
1032	2	15	27.7
1032	2	16	29
1040	2	1	5.7
1040	2	2	10.6
1040	2	3	12.4
1040	2	4	17.8
1040	2	5	20.1
1040	2	6	21.3
1040	2	7	21.7
1040	2	8	23.1
1040	2	9	23.1
1040	2	10	24
1040	2	11	25.7
1040	2	12	26.2
1040	2	13	27
1040	2	14	27.1
1040	2	15	28.8
1040	2	16	29.8
1048	1	1	5.1
1048	1	2	8.9
1048	1	3	9.6
1048	1	4	12.9
1048	1	5	15.6
1048	1	6	15.7
1048	1	7	16.2
1048	1	8	15.3
1048	1	9	15.7
1048	1	10	15.9
1048	1	11	16.6
1048	1	12	16.3
1048	1	13	17.3
1048	1	14	17.1
1048	1	15	17.5
1048	1	16	17.2
1055	2	1	6.8
1055	2	2	9.3
1055	2	3	10.7
1055	2	4	15.8
1055	2	5	16.7
1055	2	6	17.8
1055	2	7	19.2
1055	2	8	19.9
1055	2	9	20.3
1055	2	10	21.5
1055	2	11	22.6
1055	2	12	22.9
1055	2	13	23.3
1055	2	14	24.1
1055	2	15	25.8
1055	2	16	27.1
1071	1	1	5.2
1071	1	2	8.5
1071	1	3	10.2
1071	1	4	12.1
1071	1	5	14.7
1071	1	6	16.2
1071	1	7	15.6
1071	1	8	15.6
1071	1	9	16.3
1071	1	10	17.3
1071	1	11	17.6
1071	1	12	19.79950042
1071	1	13	18.5
1071	1	14	18.8
1071	1	15	19.2
1071	1	16	20.5
1088	2	1	5.4
1088	2	2	8.3
1088	2	3	11.2
1088	2	4	14.3
1088	2	5	17.4
1088	2	6	18
1088	2	7	18.9
1088	2	8	19.9
1088	2	9	20
1088	2	10	20.5
1088	2	11	21.4
1088	2	12	23
1088	2	13	23.2
1088	2	14	24.8
1088	2	15	26.3
1088	2	16	26.3
1003	1	1	5.3
1003	1	2	8.7
1003	1	3	11.1
1003	1	4	12.5
1003	1	5	14.8
1003	1	6	15.2
1003	1	7	16.4
1003	1	8	18
1003	1	9	17.9
1003	1	10	20
1003	1	11	19.3
1003	1	12	19.8
1003	1	13	21.8
1003	1	14	21
1003	1	15	19.6
1003	1	16	21.67417647
1024	2	1	6.6
1024	2	2	11.1
1024	2	3	14.8
1024	2	4	20.9
1024	2	5	22.9
1024	2	6	23.2
1024	2	7	22.9
1024	2	8	22.2
1024	2	9	22.7
1024	2	10	23.2
1024	2	11	24.6
1024	2	12	25.4
1024	2	13	26.8
1024	2	14	28.5
1024	2	15	28.6
